%KF,time_period,x,y,z,qx,qy,qz,qw
60,5,-0.02836990356445312,12.0256175994873,0.5624570846557617,-0.008786333724856377,0.0130032803863287,0.6051537394523621,0.7959539294242859
%KF,time_period,x,y,z,qx,qy,qz,qw
60,4,0,0,0,0,0,0,1
60,5,2.23723840713501,-3.571479797363281,0.04592537879943848,-0.03127569705247879,0.03178112208843231,0.7206771373748779,0.6918354630470276
%KF,time_period,x,y,z,qx,qy,qz,qw
59,0,0,0,0,0,0,0,1
60,0,13.16420650482178,-15.23891448974609,-0.5277986526489258,0.01195288076996803,-0.004569365177303553,0.001881016651168466,0.9999163746833801
%KF,time_period,x,y,z,qx,qy,qz,qw
59,1,0,0,0,0,0,0,1
60,1,5.510188102722168,-19.28824043273926,-0.537428617477417,0.002492238068953156,-0.01655213162302971,0.004174789879471064,0.9998512268066406
%KF,time_period,x,y,z,qx,qy,qz,qw
59,2,0,0,0,0,0,0,1
60,2,5.359989166259766,11.63484191894531,0.0840221643447876,0.008799474686384201,-0.01865228079259396,0.02708890289068222,0.9994202852249146
%KF,time_period,x,y,z,qx,qy,qz,qw
59,3,0,0,0,0,0,0,1
60,3,9.095426559448242,-28.07941627502441,-0.5338752269744873,-0.01502180472016335,-0.006132874637842178,0.0221895407885313,0.999622106552124
%KF,time_period,x,y,z,qx,qy,qz,qw
59,4,0,0,0,0,0,0,1
60,4,11.51601123809814,-10.07209777832031,-0.1738519668579102,0.0258941538631916,-0.02176213450729847,-0.00646244827657938,0.9994069337844849
%KF,time_period,x,y,z,qx,qy,qz,qw
59,5,0,0,0,0,0,0,1
60,5,-10.32288360595703,-8.045160293579102,-0.2664167881011963,-0.01482122763991356,0.01458598487079144,0.00983339361846447,0.999735414981842
%KF,time_period,x,y,z,qx,qy,qz,qw
61,0,0,0,0,0,0,0,1
61,1,0.1625452041625977,-2.424911499023438,-0.194481372833252,-0.0005608254577964544,0.00144867436029017,0.2061892300844193,0.9785109162330627
61,2,-1.773340225219727,7.164421081542969,0.3422422409057617,0.01055590156465769,-0.01336004864424467,-0.8060353398323059,0.5916224718093872
61,3,-0.3319587707519531,-11.69711685180664,-0.4834446907043457,0.001979345455765724,0.004344455432146788,0.1762509793043137,0.9843336939811707
61,4,-2.311875820159912,6.986164093017578,0.7509868144989014,-0.01311186235398054,-0.03756752982735634,0.02911955863237381,0.9987837076187134
61,5,-2.393739223480225,9.288839340209961,0.3045583963394165,-0.006746768020093441,0.0009714083862490952,0.7367381453514099,0.6761438250541687
%KF,time_period,x,y,z,qx,qy,qz,qw
61,1,0,0,0,0,0,0,1
61,2,2.264715194702148,9.567234039306641,0.5035912990570068,-0.004195503890514374,0.007988306693732738,0.9107992649078369,-0.4127508997917175
61,3,-4.225187301635742,-8.189393997192383,-0.2147753238677979,0.01019532699137926,0.007011241279542446,-0.02963011339306831,0.9994843602180481
61,4,1.757593154907227,9.669233322143555,0.7724417448043823,-0.01806799322366714,-0.001395934610627592,-0.1761657297611237,0.984193742275238
61,5,2.183086395263672,11.94693756103516,0.5749896764755249,-0.003317719325423241,-0.0006582960486412048,0.5834184288978577,0.8121647238731384
%KF,time_period,x,y,z,qx,qy,qz,qw
61,2,0,0,0,0,0,0,1
61,3,-10.79442405700684,4.902605056762695,-0.1474907398223877,0.05720443278551102,-0.07430056482553482,0.9772306680679321,0.1903346925973892
61,4,0.3421096801757812,-0.4470443725585938,0.09388864040374756,-0.01067616790533066,-0.01578862592577934,0.824387788772583,0.5657044053077698
61,5,-1.770538330078125,-1.55376672744751,0.09932470321655273,0.0004945329274050891,0.006787390913814306,0.9805330634117126,-0.196236327290535
%KF,time_period,x,y,z,qx,qy,qz,qw
61,3,0,0,0,0,0,0,1
61,4,4.649408340454102,18.27432441711426,0.9514420032501221,-0.02231941558420658,-0.00583229772746563,-0.1433495581150055,0.989403247833252
61,5,5.486352920532227,19.47000122070312,0.548537015914917,-0.02326764725148678,-0.00285082939080894,0.6029887795448303,0.7974051833152771
%KF,time_period,x,y,z,qx,qy,qz,qw
61,4,0,0,0,0,0,0,1
61,5,-0.2071495056152344,2.243335723876953,0.02120637893676758,0.02037379331886768,-0.008408129215240479,0.716058611869812,0.6976921558380127
%KF,time_period,x,y,z,qx,qy,qz,qw
60,0,0,0,0,0,0,0,1
61,0,4.532488346099854,-16.4986743927002,-0.6158089637756348,-0.00446045259013772,-0.01621636934578419,-0.006271649152040482,0.9998388886451721
%KF,time_period,x,y,z,qx,qy,qz,qw
60,1,0,0,0,0,0,0,1
61,1,-3.077229499816895,-16.81292343139648,-0.3087030649185181,-0.01222184672951698,0.01166993193328381,0.007829360663890839,0.9998266100883484
%KF,time_period,x,y,z,qx,qy,qz,qw
60,2,0,0,0,0,0,0,1
61,2,11.76907920837402,9.310615539550781,-0.5583555698394775,0.02121883258223534,0.003812197130173445,-0.009399397298693657,0.9997234344482422
%KF,time_period,x,y,z,qx,qy,qz,qw
60,3,0,0,0,0,0,0,1
61,3,-6.359148979187012,-19.85456085205078,-0.7683180570602417,0.01166251208633184,0.007864218205213547,-0.01888148300349712,0.9997227787971497
%KF,time_period,x,y,z,qx,qy,qz,qw
60,4,0,0,0,0,0,0,1
61,4,5.632561683654785,-17.15473556518555,0.3267297744750977,-0.05022072792053223,-0.006584405899047852,-0.007555721327662468,0.9986878633499146
%KF,time_period,x,y,z,qx,qy,qz,qw
60,5,0,0,0,0,0,0,1
61,5,-11.24027824401855,-2.771755218505859,-0.833195686340332,-0.00210478319786489,-0.01501621771603823,-0.0138265872374177,0.9997894167900085
%KF,time_period,x,y,z,qx,qy,qz,qw
62,0,0,0,0,0,0,0,1
62,1,-0.8747453689575195,-7.586181640625,0.3977110385894775,-0.01941078901290894,0.0003414772218093276,0.2108849138021469,0.9773181080818176
62,2,-0.5032243728637695,1.754798889160156,0.03829813003540039,0.0002755635068751872,-0.008608114905655384,-0.7946832776069641,0.6069632172584534
62,3,-2.617583274841309,-12.12606239318848,0.5074251890182495,0.002174797933548689,-0.002349963644519448,0.201357901096344,0.9795125126838684
62,4,-0.9274110794067383,-3.186176300048828,0.07739043235778809,-0.01828581653535366,0.01084684766829014,0.05832497030496597,0.9980712532997131
62,5,0.08928966522216797,6.313549041748047,-0.1073455810546875,-0.004318277351558208,0.0009432430379092693,0.7378005385398865,0.6750044226646423
%KF,time_period,x,y,z,qx,qy,qz,qw
62,1,0,0,0,0,0,0,1
62,2,4.071889877319336,8.36186408996582,0.1633844375610352,-0.01247674878686666,-0.00654021417722106,0.90436190366745,-0.4265337884426117
62,3,-3.524066925048828,-3.420513153076172,0.09415841102600098,0.01809639297425747,-0.01345018669962883,-0.01067904662340879,0.9996887445449829
62,4,1.809391021728516,4.003921508789062,0.04155349731445312,-0.006593594327569008,-0.0004143373516853899,-0.1556320339441299,0.9877930283546448
62,5,6.517946243286133,12.02153015136719,0.1607272624969482,0.01379719749093056,-0.01136923581361771,0.5769903659820557,0.8165552616119385
%KF,time_period,x,y,z,qx,qy,qz,qw
62,2,0,0,0,0,0,0,1
62,3,13.8481559753418,1.710528016090393,0.26658034324646,0.00639447895810008,0.00199386733584106,0.9004432559013367,0.4349220097064972
62,4,-10.78485107421875,-3.302875518798828,1.317619919776917,0.008271523751318455,-0.02295216917991638,0.9118059277534485,0.4098961651325226
62,5,-4.636341094970703,-0.4918798804283142,0.05798923969268799,0.003765836358070374,0.009179810062050819,0.9847214221954346,-0.1738544404506683
%KF,time_period,x,y,z,qx,qy,qz,qw
62,3,0,0,0,0,0,0,1
62,4,4.982198715209961,7.383459091186523,-0.5042873620986938,-0.02818295545876026,0.009369238279759884,-0.1476619094610214,0.9885919094085693
62,5,9.628427505493164,16.37062644958496,-0.8084979057312012,0.003895567962899804,0.008974792435765266,0.5882629156112671,0.8086105585098267
%KF,time_period,x,y,z,qx,qy,qz,qw
62,4,0,0,0,0,0,0,1
62,5,4.141300201416016,1.258234024047852,0.02155613899230957,-0.01109789963811636,-0.01361836772412062,0.6620005369186401,0.7492974996566772
%KF,time_period,x,y,z,qx,qy,qz,qw
61,0,0,0,0,0,0,0,1
62,0,0.2722439765930176,-12.15767478942871,-0.4851119518280029,-0.00212652632035315,-0.00813512597233057,-0.01267966348677874,0.999884307384491
%KF,time_period,x,y,z,qx,qy,qz,qw
61,1,0,0,0,0,0,0,1
62,1,-7.756889343261719,-15.40264415740967,-0.1066981554031372,-0.01791456155478954,0.002501754323020577,-0.006454849615693092,0.9998155832290649
%KF,time_period,x,y,z,qx,qy,qz,qw
61,2,0,0,0,0,0,0,1
62,2,16.08010101318359,6.659942626953125,-0.8844425678253174,0.0003701325331348926,-0.002515598898753524,0.005796569865196943,0.9999799728393555
%KF,time_period,x,y,z,qx,qy,qz,qw
61,3,0,0,0,0,0,0,1
62,3,-6.341266632080078,-10.79673957824707,0.1070010662078857,-0.003789688926190138,-0.008681854233145714,0.01514136977493763,0.9998404383659363
%KF,time_period,x,y,z,qx,qy,qz,qw
61,4,0,0,0,0,0,0,1
62,4,0.1030778884887695,-22.63168716430664,-2.072116374969482,-0.004294035024940968,0.005799598060548306,0.01122608128935099,0.9999110102653503
%KF,time_period,x,y,z,qx,qy,qz,qw
61,5,0,0,0,0,0,0,1
62,5,-15.50128746032715,-1.959599494934082,-0.86485755443573,0.001260621007531881,-0.001161219901405275,-0.01793769001960754,0.9998376369476318
%KF,time_period,x,y,z,qx,qy,qz,qw
63,0,0,0,0,0,0,0,1
63,1,-5.006466865539551,-7.883508682250977,0.6239253282546997,0.004613473080098629,0.01402210723608732,0.2248591929674149,0.9742794632911682
63,2,-2.197745323181152,-3.837663650512695,0.1966081857681274,-0.008141501806676388,0.01362156495451927,-0.7904524207115173,0.6123178601264954
63,3,-5.594599723815918,-10.90888786315918,0.5711105465888977,-0.0110509367659688,0.00458645960316062,0.2090868204832077,0.9778239130973816
63,4,-4.227721214294434,-7.59759521484375,0.1609482765197754,0.001485772547312081,0.01659556850790977,0.05483416095376015,0.9983564615249634
63,5,-3.518424987792969,-3.292343139648438,0.131287693977356,-0.007795089390128851,0.01735972799360752,0.7398330569267273,0.6725212931632996
%KF,time_period,x,y,z,qx,qy,qz,qw
63,1,0,0,0,0,0,0,1
63,2,4.309686660766602,2.735401153564453,-0.254539966583252,-0.00705092865973711,0.002068914007395506,0.9056456089019775,-0.4239717423915863
63,3,-1.96038818359375,-2.829929351806641,0.09270143508911133,-0.01060379389673471,-0.004178802017122507,-0.01581937819719315,0.9998099803924561
63,4,35.61420440673828,23.24747085571289,0.4333603382110596,-0.003710525808855891,-0.005005255807191133,-0.167243018746376,0.9858960509300232
63,5,4.359243392944336,5.53840446472168,-0.5815664529800415,-0.02408680133521557,0.01979181542992592,0.6232736706733704,0.781382143497467
%KF,time_period,x,y,z,qx,qy,qz,qw
63,2,0,0,0,0,0,0,1
63,3,7.836181640625,-1.647006034851074,0.320030152797699,-0.007270012982189655,-0.009835931472480297,0.9021437764167786,0.4312621355056763
63,4,4.09663200378418,-0.8597469329833984,0.03358936309814453,-0.001827621948905289,-0.007117425557225943,0.8239160180091858,0.566664457321167
63,5,0.1928787231445312,-1.450283050537109,-0.2052649259567261,-0.01995445974171162,-0.0001583100674906746,0.9848191142082214,-0.1724329739809036
%KF,time_period,x,y,z,qx,qy,qz,qw
63,3,0,0,0,0,0,0,1
63,4,2.73832893371582,2.471946716308594,-0.08504080772399902,0.00982415396720171,0.001769707072526217,-0.1553962081670761,0.9878017902374268
63,5,4.989315032958984,5.865118026733398,-0.2131050825119019,-0.002996875206008554,0.008401249535381794,0.5805055499076843,0.8142074942588806
%KF,time_period,x,y,z,qx,qy,qz,qw
63,4,0,0,0,0,0,0,1
63,5,0.8177700042724609,4.006515502929688,-0.3925468921661377,-0.01611578278243542,0.0132212582975626,0.7014501094818115,0.7124137282371521
%KF,time_period,x,y,z,qx,qy,qz,qw
62,0,0,0,0,0,0,0,1
63,0,-3.355835437774658,-13.92046356201172,0.6749552488327026,0.001922029769048095,0.00316546973772347,-0.002456756075844169,0.9999901056289673
%KF,time_period,x,y,z,qx,qy,qz,qw
62,1,0,0,0,0,0,0,1
63,1,-12.79669857025146,-9.665343284606934,0.3790717124938965,0.01622902043163776,-0.005069955252110958,0.01121232379227877,0.9997926354408264
%KF,time_period,x,y,z,qx,qy,qz,qw
62,2,0,0,0,0,0,0,1
63,2,19.94438743591309,0.1944772005081177,0.6206483840942383,-0.0006071337847970426,0.004056821577250957,-8.073674507613759e-06,0.9999915957450867
%KF,time_period,x,y,z,qx,qy,qz,qw
62,3,0,0,0,0,0,0,1
63,3,-11.0828104019165,-8.909211158752441,0.7037466764450073,-0.01213817857205868,0.007373942993581295,0.006923635955899954,0.9998751878738403
%KF,time_period,x,y,z,qx,qy,qz,qw
62,4,0,0,0,0,0,0,1
63,4,-8.816415786743164,-16.84555053710938,0.04169702529907227,0.01408425718545914,-0.01212072093039751,-0.001348414923995733,0.9998264312744141
%KF,time_period,x,y,z,qx,qy,qz,qw
62,5,0,0,0,0,0,0,1
63,5,-22.91686630249023,9.290579795837402,0.6478602290153503,-0.006783798336982727,0.01922760531306267,0.000702573626767844,0.9997918605804443
%KF,time_period,x,y,z,qx,qy,qz,qw
64,0,0,0,0,0,0,0,1
64,1,-4.166242599487305,-7.0458984375,0.07718884944915771,-0.001967827556654811,-0.001232078531756997,0.2125552892684937,0.9771462678909302
64,2,-4.40495491027832,-6.13787841796875,0.1583714485168457,0.01315366569906473,0.01140813156962395,-0.7968123555183411,0.6039758920669556
64,3,-4.667533874511719,-8.740917205810547,-0.04244804382324219,-0.01375449821352959,0.009762017987668514,0.2069210112094879,0.978212296962738
64,4,3.381855010986328,-0.3476791381835938,-0.249174177646637,-0.01791256852447987,-0.005831196904182434,0.009216843172907829,0.9997801184654236
64,5,-7.062355041503906,-11.06509399414062,0.1276928186416626,0.007499246392399073,0.004244424402713776,0.7229728102684021,0.6908227801322937
%KF,time_period,x,y,z,qx,qy,qz,qw
64,1,0,0,0,0,0,0,1
64,2,0.02611351013183594,0.5657825469970703,0.2368407249450684,-0.01650049164891243,-0.01182037591934204,0.906785786151886,-0.4211029410362244
64,3,-1.37060546875,-1.568443298339844,0.08700764179229736,-0.008925044909119606,0.0112170809879899,-0.006066924892365932,0.9998788833618164
64,4,-0.5384178161621094,0.0034942626953125,0.1666805744171143,-0.003242472419515252,0.002657873788848519,-0.1760189235210419,0.9843778610229492
64,5,-4.337917327880859,-2.526840209960938,0.02133500576019287,0.000528638600371778,0.003511353628709912,0.5602908730506897,0.8282883167266846
%KF,time_period,x,y,z,qx,qy,qz,qw
64,2,0,0,0,0,0,0,1
64,3,2.509241104125977,0.1660680770874023,-0.05398273468017578,-0.03023799508810043,-0.01803326793015003,0.9042868614196777,0.425471305847168
64,4,0.4780654907226562,0.1176114082336426,0.2837353348731995,-0.0144996140152216,-0.01559288892894983,0.8160162568092346,0.5776365995407104
64,5,-2.614227294921875,2.82965612411499,0.1928057670593262,-0.01711965352296829,0.003914535045623779,0.9875950813293457,-0.1560371816158295
%KF,time_period,x,y,z,qx,qy,qz,qw
64,3,0,0,0,0,0,0,1
64,4,0.7123603820800781,1.159782409667969,1.283119916915894,0.01711469702422619,-0.009277144446969032,-0.1752796322107315,0.9843262434005737
64,5,27.42939376831055,-6.911174774169922,-2.246977806091309,0.034232247620821,-0.009634044021368027,0.598644495010376,0.8002250194549561
%KF,time_period,x,y,z,qx,qy,qz,qw
64,4,0,0,0,0,0,0,1
64,5,3.899969100952148,-1.851432800292969,-0.2495806217193604,-0.01436343882232904,1.594885907252319e-05,0.6861991882324219,0.7272719144821167
%KF,time_period,x,y,z,qx,qy,qz,qw
63,0,0,0,0,0,0,0,1
64,0,-7.131795883178711,-15.17293739318848,0.7376512289047241,-0.003934337757527828,0.0102391829714179,0.009832082316279411,0.9998915195465088
%KF,time_period,x,y,z,qx,qy,qz,qw
63,1,0,0,0,0,0,0,1
64,1,20.80647468566895,14.76929378509521,-1.823215246200562,-0.01672797650098801,0.01169978082180023,0.0001127774230553769,0.99979168176651
%KF,time_period,x,y,z,qx,qy,qz,qw
63,2,0,0,0,0,0,0,1
64,2,19.63905715942383,-4.24925708770752,0.9164566993713379,0.0003530087997205555,0.01249186508357525,-0.00202438049018383,0.9999198913574219
%KF,time_period,x,y,z,qx,qy,qz,qw
63,3,0,0,0,0,0,0,1
64,3,-10.86341285705566,-9.584490776062012,0.1420634984970093,-0.002667022636160254,0.0116985971108079,0.005747405812144279,0.9999115467071533
%KF,time_period,x,y,z,qx,qy,qz,qw
63,4,0,0,0,0,0,0,1
64,4,-9.06766414642334,-13.83843421936035,0.5183470249176025,-0.005342347081750631,0.004938552156090736,-0.007766901515424252,0.9999433159828186
%KF,time_period,x,y,z,qx,qy,qz,qw
63,5,0,0,0,0,0,0,1
64,5,-21.19406509399414,11.56226539611816,0.1506636142730713,-0.002275820821523666,-0.01215403061360121,-0.0191159825772047,0.9997408390045166
%KF,time_period,x,y,z,qx,qy,qz,qw
65,0,0,0,0,0,0,0,1
65,1,-0.6046600341796875,-0.4828605651855469,-0.08685719966888428,0.0005489449831657112,0.00152694177813828,0.2219633758068085,0.9750537276268005
65,2,-4.271780967712402,-6.357353210449219,0.09932464361190796,0.002897844417020679,-0.01340366434305906,-0.7869307994842529,0.6168889403343201
65,3,11.67643737792969,1.763217926025391,0.6540281772613525,0.01361841708421707,0.01068380288779736,0.1578791588544846,0.9873067140579224
65,4,-3.363813400268555,-4.857425689697266,0.4106719493865967,0.01536869630217552,-0.002730514155700803,0.04350966960191727,0.9989310503005981
65,5,25.7410945892334,-8.485694885253906,5.143753051757812,-0.09783469140529633,-0.01134024746716022,0.6217848658561707,0.7769706845283508
%KF,time_period,x,y,z,qx,qy,qz,qw
65,1,0,0,0,0,0,0,1
65,2,-6.027822494506836,-3.648542404174805,0.2013360261917114,-0.001137993647716939,0.01114902459084988,0.9037107825279236,-0.427996814250946
65,3,4.533370971679688,6.021944046020508,0.5446641445159912,0.0255754329264164,0.01694019511342049,0.0001551744499010965,0.9995293617248535
65,4,-4.432975769042969,-2.660009384155273,0.9197597503662109,0.02195816487073898,-0.006129432935267687,-0.1780218780040741,0.9837624430656433
65,5,-8.035316467285156,-4.528186798095703,0.1254196166992188,-0.01136982534080744,0.02015472762286663,0.5678355693817139,0.8228166699409485
%KF,time_period,x,y,z,qx,qy,qz,qw
65,2,0,0,0,0,0,0,1
65,3,-10.42681884765625,11.04265689849854,0.6942188143730164,0.004084001760929823,0.022982407361269,0.8710573315620422,0.4906263649463654
65,4,-1.578144073486328,0.7797307968139648,0.9600784778594971,0.01514701172709465,0.01968444883823395,0.8116039633750916,0.583679735660553
65,5,-14.50661277770996,9.852731704711914,3.148083686828613,-0.01583940722048283,-0.04498087987303734,0.994568943977356,-0.09251192957162857
%KF,time_period,x,y,z,qx,qy,qz,qw
65,3,0,0,0,0,0,0,1
65,4,0.7925090789794922,2.366216659545898,1.275114059448242,0.01511781290173531,-0.01800405234098434,-0.1524878144264221,0.9880257248878479
65,5,-2.43902587890625,-0.4130382537841797,0.01323068141937256,-0.008345678448677063,0.01651814952492714,0.5853560566902161,0.8105651140213013
%KF,time_period,x,y,z,qx,qy,qz,qw
65,4,0,0,0,0,0,0,1
65,5,-2.10078239440918,-1.645618438720703,-0.04679679870605469,0.004333146382123232,0.03347086161375046,0.7248786091804504,0.6880493760108948
%KF,time_period,x,y,z,qx,qy,qz,qw
64,0,0,0,0,0,0,0,1
65,0,-7.624394416809082,-13.38286399841309,0.2332879304885864,-0.001411164994351566,-0.006916098762303591,-0.01062988955527544,0.9999185800552368
%KF,time_period,x,y,z,qx,qy,qz,qw
64,1,0,0,0,0,0,0,1
65,1,-6.426229476928711,-4.292993545532227,0.08407473564147949,-0.002269456861540675,-0.005063765682280064,0.002352821175009012,0.9999818205833435
%KF,time_period,x,y,z,qx,qy,qz,qw
64,2,0,0,0,0,0,0,1
65,2,14.86970520019531,-3.889997005462646,0.5759913325309753,0.01980705372989178,-0.02180668711662292,0.006023095455020666,0.9995478391647339
%KF,time_period,x,y,z,qx,qy,qz,qw
64,3,0,0,0,0,0,0,1
65,3,-10.466796875,-7.439532279968262,-0.2376489639282227,0.01583374105393887,-0.008115463890135288,-0.01665280945599079,0.999703049659729
%KF,time_period,x,y,z,qx,qy,qz,qw
64,4,0,0,0,0,0,0,1
65,4,-7.180816650390625,-10.79629135131836,1.433342456817627,0.02209769189357758,-0.02192997932434082,-0.005073160864412785,0.9995023608207703
%KF,time_period,x,y,z,qx,qy,qz,qw
64,5,0,0,0,0,0,0,1
65,5,-10.0698356628418,6.907610893249512,0.0804937481880188,-0.007078278344124556,0.02295623905956745,0.008425468578934669,0.9996759295463562
%KF,time_period,x,y,z,qx,qy,qz,qw
66,0,0,0,0,0,0,0,1
66,1,-0.5609283447265625,-0.08943939208984375,0.01029551029205322,0.00950295478105545,-0.001113819540478289,0.2217028886079788,0.9750673174858093
66,2,-5.733894348144531,-8.811347961425781,0.01794874668121338,0.002575222868472338,0.0009623095975257456,-0.7871360182762146,0.6167733669281006
66,3,3.630077362060547,8.24237060546875,0.1140556335449219,0.0201680026948452,-0.007656769827008247,0.2061860710382462,0.9782750010490417
66,4,-4.157405853271484,-7.816560745239258,0.9780581593513489,-0.00655820919200778,-0.01016664318740368,0.04959720745682716,0.9986960291862488
66,5,34.91896057128906,-41.35970306396484,-4.599698066711426,-0.0004679385165218264,0.0377921424806118,0.4677664935588837,0.883043646812439
%KF,time_period,x,y,z,qx,qy,qz,qw
66,1,0,0,0,0,0,0,1
66,2,-8.034704208374023,-5.383537292480469,0.2201125621795654,0.002758541144430637,0.02860326319932938,0.9020876884460449,-0.4305950999259949
66,3,-5.890022277832031,-4.798486709594727,0.4925791621208191,-0.01190146990120411,-0.02308385260403156,-0.02694372087717056,0.9992995262145996
66,4,-6.498226165771484,-5.018667221069336,1.549040555953979,-0.02312919497489929,-0.01485641673207283,-0.17315973341465,0.984510064125061
66,5,0,0,0,0,0,0,1
%KF,time_period,x,y,z,qx,qy,qz,qw
66,2,0,0,0,0,0,0,1
66,3,-1.732833862304688,1.386711120605469,0.3130574226379395,0.01722417771816254,0.00724789360538125,0.889896035194397,0.4557804465293884
66,4,-1.213157653808594,1.413784027099609,1.157848000526428,0.0003063897311221808,-0.0006800422561354935,0.8137413859367371,0.5812267065048218
66,5,0.4405689239501953,-0.3142280578613281,-0.006310462951660156,-0.006852454505860806,0.01487431954592466,0.9876023530960083,-0.1561199873685837
%KF,time_period,x,y,z,qx,qy,qz,qw
66,3,0,0,0,0,0,0,1
66,4,-0.4115257263183594,-0.2880287170410156,0.745811939239502,-0.01010975055396557,0.01559849921613932,-0.1447428315877914,0.989294707775116
66,5,-10.35793876647949,-5.172409057617188,1.221068859100342,-0.007294082548469305,0.02962618321180344,0.5852926969528198,0.8102478384971619
%KF,time_period,x,y,z,qx,qy,qz,qw
66,4,0,0,0,0,0,0,1
66,5,12.94551658630371,5.88850212097168,-0.3092304766178131,-0.008441315032541752,0.003989334218204021,0.6448723673820496,0.7642332911491394
%KF,time_period,x,y,z,qx,qy,qz,qw
65,0,0,0,0,0,0,0,1
66,0,-5.708308219909668,-10.12806129455566,0.2178820371627808,0.003401187481358647,0.001600806950591505,0.001989971147850156,0.9999909400939941
%KF,time_period,x,y,z,qx,qy,qz,qw
65,1,0,0,0,0,0,0,1
66,1,-9.343439102172852,-6.396451950073242,0.3386003971099854,0.01943993754684925,-0.0008634020923636854,0.003171905875205994,0.9998056292533875
%KF,time_period,x,y,z,qx,qy,qz,qw
65,2,0,0,0,0,0,0,1
66,2,13.65252494812012,-3.717641353607178,0.1268088817596436,-0.001535320770926774,0.008003509603440762,0.005356138106435537,0.9999524354934692
%KF,time_period,x,y,z,qx,qy,qz,qw
65,3,0,0,0,0,0,0,1
66,3,-9.407184600830078,-7.171453475952148,0.2455794811248779,0.005041274707764387,-0.02531834691762924,-0.001564151374623179,0.9996655583381653
%KF,time_period,x,y,z,qx,qy,qz,qw
65,4,0,0,0,0,0,0,1
66,4,-7.695417404174805,-11.99811363220215,0.05051720142364502,-0.01898816600441933,0.008601589128375053,0.01194549351930618,0.9997113347053528
%KF,time_period,x,y,z,qx,qy,qz,qw
65,5,0,0,0,0,0,0,1
66,5,-10.67714309692383,6.321542739868164,-0.2237923145294189,6.807193858548999e-05,-0.01601722836494446,-0.004699880257248878,0.9998607039451599
%KF,time_period,x,y,z,qx,qy,qz,qw
67,0,0,0,0,0,0,0,1
67,1,-0.6658802032470703,0.04033660888671875,0.02001059055328369,-0.00773640489205718,0.006522184237837791,0.2075909525156021,0.9781633615493774
67,2,-4.552410125732422,-5.766403198242188,-0.1253013610839844,0.03016873449087143,-0.01255076564848423,-0.7858402729034424,0.6175658106803894
67,3,-1.564598083496094,-1.728103637695312,-0.2141457796096802,-0.007766938302665949,0.008457067422568798,0.1988539099693298,0.9799618721008301
67,4,-4.603094100952148,-7.014564514160156,-0.001639336347579956,0.02132921852171421,0.01441723573952913,0.04156223684549332,0.9988042116165161
67,5,-5.611970901489258,-8.626384735107422,0.01400890946388245,0.001345338067039847,-0.004200487863272429,0.7078269124031067,0.7063722014427185
%KF,time_period,x,y,z,qx,qy,qz,qw
67,1,0,0,0,0,0,0,1
67,2,6.130836486816406,-1.118465423583984,-0.3905601501464844,-0.03479832783341408,0.02030816487967968,0.9003351926803589,-0.4333280622959137
67,3,-1.509616851806641,-1.172107696533203,-0.003988444805145264,0.0006377025856636465,0.0004924878594465554,-0.01023423951119184,0.9999473094940186
67,4,-6.399404525756836,-4.866886138916016,0.1638075113296509,0.02752308174967766,-0.003156445687636733,-0.1682159453630447,0.9853608012199402
67,5,20.9455394744873,-2.584022521972656,0.006249785423278809,-0.008745139464735985,-0.008085829205811024,0.6614981293678284,0.7498522400856018
%KF,time_period,x,y,z,qx,qy,qz,qw
67,2,0,0,0,0,0,0,1
67,3,-4.887928009033203,2.035993576049805,-0.2582187652587891,-0.0378691740334034,0.01264450047165155,0.8930888175964355,0.4481053352355957
67,4,1.125965118408203,0.4809970855712891,0.1714849472045898,-0.02739875577390194,0.03880024701356888,0.8098781108856201,0.5846722722053528
67,5,3.043876647949219,-0.2988090515136719,0.3970074653625488,-0.008753071539103985,0.026218231767416,0.9926798939704895,-0.1175700128078461
%KF,time_period,x,y,z,qx,qy,qz,qw
67,3,0,0,0,0,0,0,1
67,4,-4.813869476318359,-4.011318206787109,0.1281291246414185,0.02464896067976952,-0.004976288881152868,-0.1591932028532028,0.9869271516799927
67,5,0.4482917785644531,-3.006874084472656,-0.6999226212501526,0.004975487012416124,-0.009554953314363956,0.5397759079933167,0.8417397737503052
%KF,time_period,x,y,z,qx,qy,qz,qw
67,4,0,0,0,0,0,0,1
67,5,-1.512994766235352,-1.543182373046875,0.0290071964263916,-0.02130676619708538,0.001180994440801442,0.6785753965377808,0.7342207431793213
%KF,time_period,x,y,z,qx,qy,qz,qw
66,0,0,0,0,0,0,0,1
67,0,-5.391304016113281,-10.17241859436035,0.2750164270401001,0.007685684598982334,0.0003191276628058404,0.00676401611417532,0.9999475479125977
%KF,time_period,x,y,z,qx,qy,qz,qw
66,1,0,0,0,0,0,0,1
67,1,-9.247053146362305,-6.511749267578125,0.52256178855896,-0.02244964241981506,-0.002436337992548943,-0.008454593829810619,0.9997093081474304
%KF,time_period,x,y,z,qx,qy,qz,qw
66,2,0,0,0,0,0,0,1
67,2,8.409135818481445,-2.217758178710938,0.06456363201141357,0.01324609108269215,0.02714592963457108,-0.001415672013536096,0.9995427131652832
%KF,time_period,x,y,z,qx,qy,qz,qw
66,3,0,0,0,0,0,0,1
67,3,-4.532377243041992,-3.218294143676758,0.1460592746734619,-0.01077082846313715,0.0219554677605629,0.008846898563206196,0.9996618032455444
